rain_qy,inflow_qy,outflow_qy,reserve_qy,reserve_rt,tot_qy,valid_qy,unused_qy,maximum_use_qy,avg_hmd,avg_tmr,avg_wv,sun_sum,dam_nm_섬진강,dam_nm_용담,dam_nm_임하,dam_nm_주암(본),dam_nm_합천,year_2019,year_2020,year_2021,year_2022,season_autumn,season_spring,season_summer,season_winter
0.3420992324863446,1.5765014121878356,3.3386479920013126,191.6429,0.4113,466.0,429.0,6.7,429.0,0.8959999999999999,24.7,0.5877866649021191,1.0647107369924282,1,0,0,0,0,0,0,1,0,0,0,1,0
0.0,1.8245492920510458,1.8245492920510458,282.336,0.606,466.0,429.0,6.7,429.0,0.78,11.6,0.5306282510621704,2.6511270537025893,1,0,0,0,0,1,0,0,0,1,0,0,0
0.0,1.2615811169462494,3.42282840178845,240.0966,0.515,466.0,429.0,6.7,429.0,0.6779999999999999,17.2,0.5877866649021191,2.4932054526026954,1,0,0,0,0,0,0,0,1,0,1,0,0
0.7372597551782663,1.5462850974288318,3.609728015808499,181.9066,0.3904,466.0,429.0,6.7,429.0,0.876,24.1,0.6418538861723948,1.9459101490553132,1,0,0,0,0,0,0,1,0,0,0,1,0
0.0,1.06333047452347,1.6449980878326511,323.629,0.6950000000000001,466.0,429.0,6.7,429.0,0.49,7.8,0.8754687373538999,2.451005098112319,1,0,0,0,0,0,1,0,0,0,1,0,0
0.0,0.8569652657893403,1.8394379045447966,86.5343,0.1857,466.0,429.0,6.7,429.0,0.675,7.9,0.7419373447293773,2.151762203259462,1,0,0,0,0,0,0,0,1,1,0,0,0
1.1075389934846305,3.5132454854697985,3.4081398932287303,190.577,0.409,466.0,429.0,6.7,429.0,0.799,20.1,0.7419373447293773,1.5260563034950494,1,0,0,0,0,0,1,0,0,0,0,1,0
1.6452875653277976,1.8443519193472255,1.4083004413825053,298.5784,0.6406999999999999,466.0,429.0,6.7,429.0,0.8840000000000001,1.5,0.6418538861723948,0.26236426446749106,1,0,0,0,0,0,0,1,0,1,0,0,0
2.000709433129283,1.9955163067420747,1.6306121476655069,299.34,0.642,466.0,429.0,6.7,429.0,0.858,5.2,0.9932517730102834,1.0402767116551463,1,0,0,0,0,0,1,0,0,0,0,0,1
0.3984404931711999,1.5225719794124384,1.5225719794124384,297.4211,0.6382,466.0,429.0,6.7,429.0,0.7759999999999999,9.5,0.7419373447293773,2.501435951739211,1,0,0,0,0,0,0,1,0,1,0,0,0
0.0,1.9712993830601329,1.6391908705834481,258.5734,0.555,466.0,429.0,6.7,429.0,0.584,6.8,0.6931471805599453,2.5416019934645457,1,0,0,0,0,0,0,0,1,0,1,0,0
0.0,1.6195862434859156,1.6195862434859156,319.685,0.6859999999999999,466.0,429.0,6.7,429.0,0.528,6.1,0.6418538861723948,2.833213344056216,1,0,0,0,0,1,0,0,0,0,1,0,0
0.0,1.4756779222545762,2.977313688029973,146.637,0.315,466.0,429.0,6.7,429.0,0.774,24.5,0.7884573603642702,3.1188344706879745,1,0,0,0,0,1,0,0,0,0,0,1,0
0.0,2.2715071374231846,1.6372476130733675,318.111,0.6829999999999999,466.0,429.0,6.7,429.0,0.5720000000000001,1.0,1.1631508098056809,2.4069451083182885,1,0,0,0,0,1,0,0,0,0,0,0,1
0.19251938177040062,1.8721098218817136,3.2069651738423657,316.145,0.6779999999999999,466.0,429.0,6.7,429.0,0.67,11.6,0.6931471805599453,2.791165107812717,1,0,0,0,0,1,0,0,0,0,1,0,0
3.8766486455648193,5.424901558157489,5.293932768230213,349.911,0.751,466.0,429.0,6.7,429.0,0.953,24.9,1.1314021114911006,1.7316555451583495,1,0,0,0,0,0,1,0,0,0,0,1,0
0.0,2.5274870973231187,1.7672959970496809,281.76,0.605,466.0,429.0,6.7,429.0,0.715,16.5,0.7884573603642702,2.884241897520628,1,0,0,0,0,1,0,0,0,1,0,0,0
0.0,4.712031574772153,5.130519823770181,340.103,0.73,466.0,429.0,6.7,429.0,0.856,27.1,1.0647107369924282,1.7047480922384253,1,0,0,0,0,0,1,0,0,0,0,1,0
0.0,0.9046229270064731,1.8782429291161922,94.1452,0.2019999999999999,466.0,429.0,6.7,429.0,0.7090000000000001,9.4,0.4054651081081644,2.128231705849268,1,0,0,0,0,0,0,0,1,1,0,0,0
0.0,2.0648353892904736,2.629872420038186,251.9676,0.541,466.0,429.0,6.7,429.0,0.645,14.7,0.832909122935104,2.517696472610991,1,0,0,0,0,0,0,0,1,0,1,0,0
0.3984404931711999,4.631578399264393,1.726509584019938,225.9515,0.4849,466.0,429.0,6.7,429.0,0.881,24.4,0.6418538861723948,1.791759469228055,1,0,0,0,0,0,0,1,0,0,0,1,0
0.0,0.7537718023763802,1.469485952006655,280.992,0.603,466.0,429.0,6.7,429.0,0.765,8.3,0.6418538861723948,2.75429745226753,1,0,0,0,0,1,0,0,0,1,0,0,0
0.9549343554663595,2.2417729535972883,3.43662887349342,183.362,0.394,466.0,429.0,6.7,429.0,0.919,21.4,0.6418538861723948,0.832909122935104,1,0,0,0,0,0,1,0,0,0,0,1,0
0.0,0.5630384952129249,1.8876755260578815,95.539,0.205,466.0,429.0,6.7,429.0,0.79,14.5,0.5306282510621704,2.272125885509337,1,0,0,0,0,0,0,0,1,1,0,0,0
0.7879117570043683,1.4223851812642443,3.6002121613977707,219.203,0.47,466.0,429.0,6.7,429.0,0.838,22.4,0.7419373447293773,1.840549633397487,1,0,0,0,0,0,1,0,0,0,0,1,0
3.950106533770271,5.422078055935385,1.4729306677794374,185.667,0.3979999999999999,466.0,429.0,6.7,429.0,0.8300000000000001,24.9,0.9555114450274365,2.7219531062712017,1,0,0,0,0,1,0,0,0,0,0,1,0
0.9152902315405715,3.0783716070747933,2.998478499222016,185.523,0.3979999999999999,466.0,429.0,6.7,429.0,0.812,24.9,0.8754687373538999,2.673458756332591,1,0,0,0,0,1,0,0,0,1,0,0,0
1.8976048673113954,1.0515206811342592,1.6028160361252135,270.8397,0.5811999999999999,466.0,429.0,6.7,429.0,0.933,10.9,0.9932517730102834,1.4134230285081433,1,0,0,0,0,0,0,0,1,0,1,0,0
