rain_qy,inflow_qy,outflow_qy,reserve_qy,reserve_rt,tot_qy,valid_qy,unused_qy,maximum_use_qy,avg_hmd,avg_tmr,avg_wv,sun_sum,dam_nm_군위,dam_nm_김천부항,dam_nm_남강,dam_nm_밀양,dam_nm_보령,dam_nm_보현산,dam_nm_부안,dam_nm_성덕,dam_nm_영주,dam_nm_장흥,dam_nm_주암(조),dam_nm_횡성,year_2019,year_2020,year_2021,year_2022,season_autumn,season_spring,season_summer,season_winter
2.0794540416017115,0.11064652008706366,0.8276780735175515,3.0334133405216797,0.406,48.7,40.1,5.5,40.1,0.8420000000000001,25.9,0.8754687373538999,2.0149030205422647,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.09531017980432487,0.27611543608031547,3.260056155178517,0.514,48.7,40.1,5.5,40.1,0.555,5.9,0.7419373447293773,2.128231705849268,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.0,0.22554067591393126,0.6554453133759338,3.314295089631636,0.544,48.7,40.1,5.5,40.1,0.283,3.1,0.9555114450274365,2.186051276738094,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.0,0.4388998841944018,0.30601302913650436,2.8277395667046292,0.3265999999999999,48.7,40.1,5.5,40.1,0.798,22.8,1.252762968495368,2.468099531471619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.0,0.5653138090500605,0.5653138090500605,3.358463839075254,0.5700000000000001,48.7,40.1,5.5,40.1,0.731,7.7,1.33500106673234,1.9315214116032138,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.0,0.15186234930924608,0.5538851132264376,3.00317451127442,0.3929999999999999,48.7,40.1,5.5,40.1,0.6,10.3,0.8754687373538999,2.3978952727983707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,0.4427608928518613,0.5601870533037148,3.026067473350064,0.4029999999999999,48.7,40.1,5.5,40.1,0.71,27.3,1.1314021114911006,2.341805806147327,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0,0.8675205675047257,0.8675205675047257,3.486518441982255,0.65,48.7,40.1,5.5,40.1,0.721,22.3,0.832909122935104,2.5416019934645457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0.0,0.0,0.8712933659434192,3.3956486827317387,0.5920000000000001,48.7,40.1,5.5,40.1,0.659,27.8,1.2809338454620645,2.1972245773362196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0,0.0,0.5844477636366044,2.674472734836213,0.2773,48.7,40.1,5.5,40.1,0.39,24.9,1.0647107369924282,2.6602595372658615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,0.0,0.21430460264700538,2.756249714681444,0.3027,48.7,40.1,5.5,40.1,0.6900000000000001,14.0,0.7884573603642702,2.639057329615259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.0,0.2866815721181974,0.5624688569178291,3.1967938017219986,0.482,48.7,40.1,5.5,40.1,0.569,13.6,1.0647107369924282,2.5416019934645457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.0,1.836732834870786,0.36464311358790924,2.524944336819531,0.2359,48.7,40.1,5.5,40.1,0.773,26.8,0.7884573603642702,2.33214389523559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2.052224495386283,0.36810932156439546,0.86625979826859,3.375777004315244,0.58,48.7,40.1,5.5,40.1,0.828,25.4,1.0296194171811583,0.4054651081081644,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0,0.11064652008706366,0.4737466155245699,3.486518441982255,0.65,48.7,40.1,5.5,40.1,0.737,14.4,1.308332819650179,2.1400661634962708,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0,0.06672363204290818,0.6846108495376589,2.7863868388811714,0.313,48.7,40.1,5.5,40.1,0.583,21.2,0.9162907318741551,2.5494451709255714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,0.0,0.8620457170217593,3.3612430661551227,0.5710000000000001,48.7,40.1,5.5,40.1,0.713,26.1,1.2237754316221157,1.9600947840472698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0,0.396760667478018,0.5411608235620636,3.3487103926484334,0.564,48.7,40.1,5.5,40.1,0.386,12.0,1.5040773967762742,2.501435951739211,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.0,0.0,0.21430460264700538,2.7419361971013467,0.2981,48.7,40.1,5.5,40.1,0.538,10.9,1.1939224684724346,2.2300144001592104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1.3862943611198906,1.3212223643761758,0.9001613499442714,3.229420038743872,0.498,48.7,40.1,5.5,40.1,0.691,22.2,1.1631508098056809,1.0986122886681096,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,0.0,0.8649974374866045,3.3381581804269977,0.5579999999999999,48.7,40.1,5.5,40.1,0.514,4.4,1.6863989535702286,2.174751721484161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2.604672902753428,0.42395969074432877,0.5601870533037148,3.3015980164394008,0.537,48.7,40.1,5.5,40.1,0.853,6.2,1.62924053973028,0.7884573603642702,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
