rain_qy,inflow_qy,outflow_qy,reserve_qy,reserve_rt,tot_qy,valid_qy,unused_qy,maximum_use_qy,avg_hmd,avg_tmr,avg_wv,sun_sum,dam_nm_소양강,dam_nm_충주,year_2019,year_2020,year_2021,year_2022,season_autumn,season_spring,season_summer,season_winter
0.828639149997102,3.6952342197519443,3.4240997748794597,1852.389,0.639,2900.0,1900.0,650.0,1900.0,0.7859999999999999,19.7,0.7419373447293773,2.4849066497880004,1,0,0,0,1,0,1,0,0,0
0.07973496801885356,3.090769688888743,2.802936048466015,1646.102,0.568,2900.0,1900.0,650.0,1750.0,0.711,29.5,0.9162907318741551,2.667228206581955,1,0,0,0,1,0,0,0,1,0
0.0,1.6976319231700168,4.262792546750183,1201.2782,0.4142,2900.0,1900.0,650.0,1900.0,0.601,21.0,0.9932517730102834,2.5952547069568657,1,0,0,0,0,1,0,1,0,0
0.0,2.3149088426828777,2.7729011734218263,1857.109,0.64,2900.0,1900.0,650.0,1900.0,0.647,0.2,0.5306282510621704,1.5260563034950494,1,0,1,0,0,0,0,0,0,1
0.0,2.566717024985566,3.9568242721326854,2065.9484,0.7123999999999999,2900.0,1900.0,650.0,1900.0,0.785,11.7,0.4700036292457356,2.0149030205422647,1,0,0,0,0,1,1,0,0,0
0.0,3.757262139475193,2.8034815856821513,1551.645,0.535,2900.0,1900.0,650.0,1900.0,0.518,13.7,0.5877866649021191,2.4423470353692043,1,0,0,0,1,0,0,1,0,0
0.0,5.0361145890408245,5.963296527280061,2073.2214,0.7149,2900.0,1900.0,650.0,1900.0,0.841,25.2,0.7419373447293773,2.066862759472976,1,0,0,0,0,1,0,0,1,0
0.8107524226342088,3.020180953956301,3.258288827225036,1648.956,0.569,2900.0,1900.0,650.0,1750.0,0.748,26.7,0.9932517730102834,1.1631508098056809,1,0,0,0,1,0,0,0,1,0
0.06569410319536247,3.110755950122773,3.8059288874165684,1730.353,0.5970000000000001,2900.0,1900.0,650.0,1900.0,0.677,14.2,1.0296194171811583,2.2925347571405443,1,0,1,0,0,0,1,0,0,0
0.0,2.7024344623165746,4.262975607956505,1322.0013,0.456,2900.0,1900.0,650.0,1900.0,0.59,19.2,0.9555114450274365,2.5572273113676265,1,0,0,0,0,1,0,1,0,0
0.14962617395581243,3.8755872107869322,3.2583272806291284,1667.595,0.5750000000000001,2900.0,1900.0,650.0,1750.0,0.77,26.1,0.9162907318741551,2.0541237336955462,1,0,0,0,1,0,0,0,1,0
0.0,3.472525302575774,3.618510636447054,1528.286,0.527,2900.0,1900.0,650.0,1900.0,0.34,8.9,1.252762968495368,2.4423470353692043,1,0,0,1,0,0,0,1,0,0
0.6101459340565394,2.8184579579815496,4.20612442968211,2015.1181,0.6949,2900.0,1900.0,650.0,1900.0,0.63,5.7,1.0296194171811583,2.2082744135228043,1,0,0,0,0,1,1,0,0,0
1.851206927871475,5.703759141050641,3.5206974608737007,1644.371,0.5670000000000001,2900.0,1900.0,650.0,1900.0,0.828,20.7,0.5877866649021191,1.8245492920510458,1,0,0,1,0,0,0,0,1,0
0.07343631807318222,2.9589645493617764,3.6215637468290693,1880.9325,0.649,2900.0,1900.0,650.0,1900.0,0.435,0.3,1.4350845252893227,2.028148247292285,1,0,0,0,1,0,1,0,0,0
0.6911952768347,2.272332049823025,3.8354874737500264,1593.19,0.549,2900.0,1900.0,650.0,1900.0,0.53,6.1,1.410986973710262,1.0986122886681096,1,0,0,1,0,0,0,0,0,1
1.1593310237028156,3.760804688685398,3.4247185767035013,1926.686,0.664,2900.0,1900.0,650.0,1900.0,0.782,10.9,0.6418538861723948,1.8718021769015913,1,0,0,0,1,0,1,0,0,0
0.0,3.5913768727526976,4.26238405864348,1457.7309,0.5027,2900.0,1900.0,650.0,1900.0,0.498,8.7,0.6418538861723948,2.5257286443082556,1,0,0,0,0,1,0,1,0,0
0.0,1.8861601446495393,2.518663746586134,1825.778,0.63,2900.0,1900.0,650.0,1900.0,0.546,4.8,0.5877866649021191,2.2823823856765264,1,0,1,0,0,0,0,1,0,0
0.0,3.685373314784649,4.287413711729485,1388.703,0.479,2900.0,1900.0,650.0,1900.0,0.807,25.1,0.6418538861723948,2.1972245773362196,1,0,1,0,0,0,0,0,1,0
1.9873673703477437,2.7703361871864876,2.7703361871864876,1840.896,0.635,2900.0,1900.0,650.0,1900.0,0.526,1.1,1.2237754316221157,2.128231705849268,1,0,1,0,0,0,0,0,0,1
0.0,3.8759604998829302,3.422763159576716,1846.965,0.637,2900.0,1900.0,650.0,1900.0,0.655,12.2,0.7884573603642702,1.8082887711792655,1,0,1,0,0,0,0,1,0,0
4.270689963987671,7.724999740549357,7.793562060797448,2402.838,0.8290000000000001,2900.0,1900.0,650.0,1900.0,0.8959999999999999,24.5,0.9162907318741551,0.7884573603642702,1,0,0,1,0,0,0,0,1,0
0.06569410319536247,3.6721147077812057,3.806151247997401,1736.196,0.599,2900.0,1900.0,650.0,1900.0,0.728,16.5,0.7884573603642702,2.3702437414678603,1,0,1,0,0,0,1,0,0,0
0.6963420714564645,5.779038359134968,6.686975182506894,2166.287,0.747,2900.0,1900.0,650.0,1900.0,0.863,27.2,0.5877866649021191,0.8754687373538999,1,0,0,1,0,0,0,0,1,0
0.0,3.0177872643348223,3.9513975529021677,2113.6222,0.7288,2900.0,1900.0,650.0,1900.0,0.778,9.4,0.5306282510621704,1.9459101490553132,1,0,0,0,0,1,1,0,0,0
0.0,2.8947510436998773,4.2627784637307835,1362.4807,0.47,2900.0,1900.0,650.0,1900.0,0.341,17.4,0.9555114450274365,2.5494451709255714,1,0,0,0,0,1,0,1,0,0
3.1892162975540566,4.88873880979833,3.2583272806291284,1584.216,0.546,2900.0,1900.0,650.0,1750.0,0.798,25.5,0.832909122935104,2.151762203259462,1,0,0,0,1,0,0,0,1,0
0.1721870423133569,2.488400539042256,3.805973363488449,1700.077,0.5860000000000001,2900.0,1900.0,650.0,1900.0,0.7690000000000001,10.1,0.6931471805599453,1.9459101490553132,1,0,1,0,0,0,1,0,0,0
0.0,3.134580755372799,3.5186840771178223,1655.961,0.5710000000000001,2900.0,1900.0,650.0,1900.0,0.688,25.5,0.8754687373538999,2.4932054526026954,1,0,0,1,0,0,0,0,1,0
0.0,3.1493113614822916,3.9518012554365587,2123.0635,0.7321,2900.0,1900.0,650.0,1900.0,0.7440000000000001,13.4,0.5877866649021191,2.302585092994046,1,0,0,0,0,1,1,0,0,0
0.0,2.9808216608182367,3.717466910965849,1648.536,0.569,2900.0,1900.0,650.0,1900.0,0.598,24.2,1.1631508098056809,2.5416019934645457,1,0,0,1,0,0,0,0,1,0
0.0,3.726102981911903,4.290884008541146,1602.24,0.5529999999999999,2900.0,1900.0,650.0,1900.0,0.718,26.1,0.832909122935104,2.631888840136646,1,0,1,0,0,0,0,0,1,0
3.054321884964151,6.3680791187618295,3.8276408961555113,1631.922,0.563,2900.0,1900.0,650.0,1900.0,0.789,22.7,0.8754687373538999,2.151762203259462,1,0,1,0,0,0,1,0,0,0
2.2991893339248657,3.8864179767127514,4.2630741654965885,1472.5482,0.508,2900.0,1900.0,650.0,1900.0,0.766,8.7,1.1939224684724346,1.0647107369924282,1,0,0,0,0,1,0,1,0,0
0.6652619770704096,2.8659082857177904,3.8060623096982873,1697.709,0.585,2900.0,1900.0,650.0,1900.0,0.7190000000000001,12.1,0.9555114450274365,2.2082744135228043,1,0,1,0,0,0,1,0,0,0
0.0,4.481328835747744,4.288100496641719,1572.966,0.542,2900.0,1900.0,650.0,1900.0,0.8009999999999999,28.9,0.6418538861723948,2.6100697927420065,1,0,1,0,0,0,0,0,1,0
0.0,3.2538567937634464,3.433244993630931,1537.055,0.53,2900.0,1900.0,650.0,1900.0,0.494,11.1,0.8754687373538999,2.3608540011180215,1,0,0,1,0,0,0,1,0,0
0.0,1.4962692143284624,2.771963526845863,1756.558,0.606,2900.0,1900.0,650.0,1900.0,0.593,-11.0,0.5877866649021191,2.0412203288596382,1,0,0,1,0,0,0,0,0,1
0.0,1.8826660279157308,2.516486062941323,1823.769,0.629,2900.0,1900.0,650.0,1900.0,0.677,4.1,0.832909122935104,2.4595888418037104,1,0,1,0,0,0,0,1,0,0
4.444746706559351,7.044338260768671,4.141848184866068,1283.5489,0.4426,2900.0,1900.0,650.0,1900.0,0.989,22.3,0.6931471805599453,0.8754687373538999,1,0,0,0,0,1,0,0,1,0
0.0,3.434019462029382,3.434019462029382,1530.037,0.528,2900.0,1900.0,650.0,1900.0,0.358,9.8,1.1939224684724346,2.322387720290225,1,0,0,1,0,0,0,1,0,0
0.0,2.342382562868112,4.391221729913366,1665.743,0.574,2900.0,1900.0,650.0,1900.0,0.62,22.5,0.7884573603642702,2.388762789235098,1,0,1,0,0,0,0,1,0,0
0.0,2.24981702745539,3.7187780044597996,1616.802,0.5579999999999999,2900.0,1900.0,650.0,1900.0,0.649,23.6,0.9162907318741551,2.2407096892759584,1,0,0,1,0,0,0,0,1,0
0.0,2.935079526342041,2.5638718540862953,1835.848,0.633,2900.0,1900.0,650.0,1900.0,0.6729999999999999,17.7,0.9555114450274365,2.2823823856765264,1,0,1,0,0,0,0,1,0,0
1.4754950065781927,4.635175490474419,4.336806963700482,1571.771,0.542,2900.0,1900.0,650.0,1900.0,0.821,15.7,0.6418538861723948,2.0794415416798357,1,0,0,0,1,0,0,1,0,0
0.7953878345064928,3.8371270305741394,3.434567681137261,1552.938,0.536,2900.0,1900.0,650.0,1900.0,0.835,18.4,0.6418538861723948,1.3609765531356006,1,0,0,1,0,0,0,1,0,0
1.8033915534577627,2.640342218078133,3.8979443648185867,1807.841,0.623,2900.0,1900.0,650.0,1900.0,0.955,13.7,0.4054651081081644,1.0296194171811583,1,0,0,1,0,0,1,0,0,0
0.09975483313699225,4.069624865931636,4.31067831271883,1570.852,0.542,2900.0,1900.0,650.0,1900.0,0.55,19.7,0.8754687373538999,2.33214389523559,1,0,0,0,1,0,0,1,0,0
0.0,3.164377399531702,4.331075387044826,1536.225,0.53,2900.0,1900.0,650.0,1900.0,0.708,22.6,0.832909122935104,2.5257286443082556,1,0,0,0,1,0,0,0,1,0
2.231744086185179,4.889062586696289,5.151619677391755,1793.0207,0.6183,2900.0,1900.0,650.0,1900.0,0.93,27.4,0.5306282510621704,0.8754687373538999,1,0,0,0,0,1,0,0,1,0
0.0,3.4257599044904077,3.4257599044904077,1927.216,0.665,2900.0,1900.0,650.0,1900.0,0.812,9.0,0.5877866649021191,2.1162555148025524,1,0,0,0,1,0,1,0,0,0
0.0,4.6776396737018615,5.302448820327486,2238.54,0.772,2900.0,1900.0,650.0,1900.0,0.798,19.6,0.7419373447293773,0.8754687373538999,1,0,0,1,0,0,1,0,0,0
0.0,3.171322895008653,4.520418073120024,1534.87,0.5293,2900.0,1900.0,650.0,1900.0,0.551,14.8,0.8754687373538999,2.501435951739211,1,0,0,0,1,0,0,1,0,0
0.0,1.5179803019452656,4.025280259612579,1631.2715,0.563,2900.0,1900.0,650.0,1900.0,0.523,-2.5,0.6418538861723948,2.1972245773362196,1,0,0,0,0,1,0,0,0,1
0.49767959209597545,2.6132998645563994,3.621831119360808,1835.404,0.633,2900.0,1900.0,650.0,1900.0,0.595,-1.2,0.9932517730102834,2.0541237336955462,1,0,0,0,1,0,0,0,0,1
0.0,2.9482737223942896,4.2062436547195095,1984.9116,0.6845,2900.0,1900.0,650.0,1900.0,0.696,-2.4,0.7419373447293773,1.8082887711792655,1,0,0,0,0,1,0,0,0,1
0.0,2.6017262585347205,3.6219915085723047,1853.938,0.639,2900.0,1900.0,650.0,1900.0,0.916,2.9,0.33647223662121295,1.1631508098056809,1,0,0,0,1,0,0,0,0,1
0.0,2.001344855943414,4.394461500275244,1922.448,0.663,2900.0,1900.0,650.0,1900.0,0.845,10.5,0.4700036292457356,1.8562979903656263,1,0,0,1,0,0,1,0,0,0
1.2928075180264267,4.817972450035633,3.8070846228818214,1728.894,0.596,2900.0,1900.0,650.0,1900.0,0.799,17.7,0.9555114450274365,0.9932517730102834,1,0,1,0,0,0,1,0,0,0
2.3833813628221354,5.363027747916792,3.1313552273387053,1629.5248,0.5619,2900.0,1900.0,650.0,1900.0,0.89,24.8,0.6931471805599453,0.9932517730102834,1,0,0,0,0,1,0,0,1,0
1.2031824921114922,2.2577969102039117,3.816260723441029,1550.724,0.535,2900.0,1900.0,650.0,1900.0,0.73,4.8,0.4054651081081644,1.2237754316221157,1,0,0,1,0,0,0,0,0,1
0.0,3.623700728088942,4.593178573135713,2131.8522,0.7351000000000001,2900.0,1900.0,650.0,1900.0,0.807,16.9,0.7419373447293773,2.509599262378372,1,0,0,0,0,1,1,0,0,0
0.0,2.9742532418768666,4.394436808917217,1982.714,0.684,2900.0,1900.0,650.0,1900.0,0.77,11.7,0.5877866649021191,2.066862759472976,1,0,0,1,0,0,1,0,0,0
0.24513984918610585,4.088829381533991,3.2580580757433566,1693.65,0.584,2900.0,1900.0,650.0,1750.0,0.7090000000000001,25.0,0.9932517730102834,2.128231705849268,1,0,0,0,1,0,0,0,1,0
1.3646876073658318,4.733352296681398,4.337408380971441,1569.474,0.541,2900.0,1900.0,650.0,1900.0,0.688,17.3,0.9932517730102834,1.9459101490553132,1,0,0,0,1,0,0,1,0,0
2.726885039980779,5.39048169425342,6.3770194221306715,2170.588,0.7484999999999999,2900.0,1900.0,650.0,1900.0,0.919,26.5,0.5877866649021191,0.9162907318741551,1,0,0,0,0,1,0,0,1,0
0.051928092860359196,4.3891387832796624,5.509400482303206,2247.4969,0.775,2900.0,1900.0,650.0,1900.0,0.875,22.9,0.5877866649021191,2.2512917986064953,1,0,0,0,0,1,1,0,0,0
0.08581065641311086,3.414146511948365,3.717223927123079,1655.496,0.5710000000000001,2900.0,1900.0,650.0,1900.0,0.53,21.8,1.308332819650179,2.6461747973841225,1,0,0,1,0,0,0,0,1,0
0.0,0.7419373447293773,4.391593228543093,1721.125,0.594,2900.0,1900.0,650.0,1900.0,0.561,21.7,0.8754687373538999,2.6461747973841225,1,0,1,0,0,0,0,1,0,0
0.0,1.2550460745099365,4.025137382058399,1785.0906,0.616,2900.0,1900.0,650.0,1900.0,0.63,-4.7,0.4054651081081644,1.8245492920510458,1,0,0,0,0,1,0,0,0,1
0.0,2.2846247676170526,4.238372753520766,1836.944,0.633,2900.0,1900.0,650.0,1900.0,0.593,4.4,0.5877866649021191,2.312535423847214,1,0,0,1,0,0,1,0,0,0
0.07575661239924633,3.687578608380888,5.328385747670071,2166.4033,0.747,2900.0,1900.0,650.0,1900.0,0.846,25.5,0.9162907318741551,2.066862759472976,1,0,0,0,0,1,1,0,0,0
0.1926843438295012,5.512561434675214,5.303528763598569,2250.641,0.7759999999999999,2900.0,1900.0,650.0,1900.0,0.8290000000000001,21.1,0.6931471805599453,2.0794415416798357,1,0,0,1,0,0,1,0,0,0
3.366599035557473,6.063671248706044,3.835552244085236,1592.738,0.549,2900.0,1900.0,650.0,1900.0,0.8390000000000001,5.0,1.0986122886681096,0.5877866649021191,1,0,0,1,0,0,0,0,0,1
0.0,3.1466491588708516,3.951128327308726,2111.1394,0.728,2900.0,1900.0,650.0,1900.0,0.793,11.0,0.5306282510621704,2.151762203259462,1,0,0,0,0,1,1,0,0,0
0.0,2.734692132048631,4.141085008105915,1445.3136,0.498,2900.0,1900.0,650.0,1900.0,0.568,5.5,0.9932517730102834,1.667706820558076,1,0,0,0,0,1,0,1,0,0
0.0,3.159677685142236,4.254150648619646,1402.1049,0.4835,2900.0,1900.0,650.0,1900.0,0.39,15.1,0.9555114450274365,2.0918640616783932,1,0,0,0,0,1,0,1,0,0
0.0,3.8051057230820686,3.8051057230820686,1736.684,0.599,2900.0,1900.0,650.0,1900.0,0.809,12.6,0.4700036292457356,1.7578579175523736,1,0,1,0,0,0,1,0,0,0
0.0,2.719715232632713,3.728292456470771,1616.345,0.557,2900.0,1900.0,650.0,1900.0,0.809,2.8,0.6418538861723948,0.9162907318741551,1,0,1,0,0,0,0,0,0,1
0.2701797973156389,1.5623463049002497,4.2620458732865005,1206.9414,0.4161999999999999,2900.0,1900.0,650.0,1900.0,0.535,20.4,1.308332819650179,2.1972245773362196,1,0,0,0,0,1,0,1,0,0
0.0,3.0010680131435103,3.951724372279698,2103.2532,0.7253000000000001,2900.0,1900.0,650.0,1900.0,0.755,12.4,0.6931471805599453,2.2823823856765264,1,0,0,0,0,1,1,0,0,0
0.530098699109576,1.5669478608131482,4.025405260728823,1723.4281,0.594,2900.0,1900.0,650.0,1900.0,0.793,-6.7,0.5306282510621704,0.4054651081081644,1,0,0,0,0,1,0,0,0,1
0.06344417255653478,5.381876959646967,3.806395787541775,1722.095,0.594,2900.0,1900.0,650.0,1900.0,0.8470000000000001,20.7,0.5877866649021191,2.2617630984737906,1,0,1,0,0,0,1,0,0,0
0.0,2.318458442150336,2.7734008923403395,1843.423,0.636,2900.0,1900.0,650.0,1900.0,0.506,-0.6,0.832909122935104,1.3862943611198906,1,0,1,0,0,0,0,0,0,1
0.0,2.0614048541936847,3.897802369788174,1825.163,0.629,2900.0,1900.0,650.0,1900.0,0.7290000000000001,8.5,0.4054651081081644,2.0918640616783932,1,0,0,1,0,0,1,0,0,0
0.0,3.00116747604393,3.8276626568100727,1568.945,0.541,2900.0,1900.0,650.0,1900.0,0.768,22.1,0.6418538861723948,2.322387720290225,1,0,1,0,0,0,1,0,0,0
0.39884323179927744,3.6202525870677587,3.6202525870677587,1530.913,0.528,2900.0,1900.0,650.0,1900.0,0.5710000000000001,3.3,1.252762968495368,1.916922612182061,1,0,0,1,0,0,0,1,0,0
0.8360346681084929,2.020752545331156,4.262539022051294,1556.202,0.537,2900.0,1900.0,650.0,1900.0,0.5650000000000001,-4.2,0.9555114450274365,1.9021075263969205,1,0,0,0,1,0,0,0,0,1
0.8421273735712641,3.4730217961005265,3.6191005595060197,1530.474,0.528,2900.0,1900.0,650.0,1900.0,0.495,3.4,1.1314021114911006,2.4765384001174837,1,0,0,1,0,0,0,1,0,0
0.5529076241453577,2.172476407647025,4.2630600864427,1263.7181,0.4357999999999999,2900.0,1900.0,650.0,1900.0,0.593,18.6,0.832909122935104,2.5416019934645457,1,0,0,0,0,1,0,1,0,0
0.0,3.1945831322991562,4.394436808917217,2054.075,0.708,2900.0,1900.0,650.0,1900.0,0.654,14.3,0.9555114450274365,2.3513752571634776,1,0,0,1,0,0,1,0,0,0
0.0,2.1532726898070367,3.880573617154556,1724.411,0.595,2900.0,1900.0,650.0,1900.0,0.6409999999999999,0.0,0.6418538861723948,1.8245492920510458,1,0,0,1,0,0,0,0,0,1
1.4671367489639915,3.5853228659556358,3.4339549459003273,1529.161,0.527,2900.0,1900.0,650.0,1900.0,0.628,9.3,1.1314021114911006,1.6094379124341003,1,0,0,1,0,0,0,1,0,0
0.0,1.6591800043289144,4.391816061493581,1659.217,0.5720000000000001,2900.0,1900.0,650.0,1900.0,0.518,23.1,0.832909122935104,2.7536607123542622,1,0,1,0,0,0,0,1,0,0
0.0,4.24346834262095,2.804269058842753,1822.098,0.628,2900.0,1900.0,650.0,1750.0,0.805,22.2,0.7419373447293773,2.0014800002101243,1,0,0,0,1,0,1,0,0,0
0.0,2.2954597680514572,4.025226682921998,1692.6309,0.584,2900.0,1900.0,650.0,1900.0,0.6890000000000001,0.1,0.6931471805599453,2.1400661634962708,1,0,0,0,0,1,0,0,0,1
0.0,5.494455532874406,2.80323916143854,1517.337,0.5232,2900.0,1900.0,650.0,1900.0,0.534,10.1,0.832909122935104,2.533696813957432,1,0,0,0,1,0,0,1,0,0
0.0,5.719783768383141,5.50423337219562,2288.6695,0.7892,2900.0,1900.0,650.0,1900.0,0.8,20.5,0.7884573603642702,2.6602595372658615,1,0,0,0,0,1,1,0,0,0
0.0,3.3943741563140297,4.5933607280285935,2120.0037,0.731,2900.0,1900.0,650.0,1900.0,0.7640000000000001,15.5,0.5877866649021191,2.624668592163159,1,0,0,0,0,1,1,0,0,0
0.0,1.4355606024228087,2.771400516602972,1861.176,0.642,2900.0,1900.0,650.0,1900.0,0.538,-5.1,0.5877866649021191,1.8245492920510458,1,0,1,0,0,0,0,0,0,1
0.17428938509669037,3.8122026701459353,5.32768197517794,2180.7593,0.752,2900.0,1900.0,650.0,1900.0,0.906,26.0,0.6418538861723948,2.2082744135228043,1,0,0,0,0,1,1,0,0,0
0.9742954541607292,4.762789130141674,4.31065146347732,1574.99,0.543,2900.0,1900.0,650.0,1900.0,0.688,17.9,0.7884573603642702,2.2300144001592104,1,0,0,0,1,0,0,1,0,0
0.0,3.1800934156457163,3.551454778202264,1667.143,0.5750000000000001,2900.0,1900.0,650.0,1900.0,0.795,4.9,0.4700036292457356,1.9459101490553132,1,0,1,0,0,0,1,0,0,0
0.0,4.721796997919811,5.307599157146277,2103.329,0.725,2900.0,1900.0,650.0,1900.0,0.761,28.5,0.7884573603642702,2.2082744135228043,1,0,0,1,0,0,0,0,1,0
1.338730944188281,4.917188710051476,4.258374849043804,2147.3593,0.7404999999999999,2900.0,1900.0,650.0,1900.0,0.805,13.8,1.0647107369924282,1.589235205116581,1,0,0,0,0,1,1,0,0,0
0.0,1.5989834545302415,4.02536954771857,1772.0362,0.611,2900.0,1900.0,650.0,1900.0,0.6940000000000001,-3.0,0.5306282510621704,1.4350845252893227,1,0,0,0,0,1,0,0,0,1
2.410102281360518,2.186051276738094,4.330391176491818,1506.177,0.519,2900.0,1900.0,650.0,1750.0,0.7090000000000001,24.4,0.8754687373538999,2.424802725718295,1,0,0,0,1,0,0,0,1,0
0.1485924040498269,2.1626331325666004,4.025458827852906,1544.964,0.533,2900.0,1900.0,650.0,1900.0,0.54,3.4,1.1631508098056809,2.468099531471619,1,0,0,0,0,1,0,0,0,1
0.0,0.0,4.025298117871578,1581.2595,0.545,2900.0,1900.0,650.0,1900.0,0.4529999999999999,-1.1,0.9932517730102834,1.9878743481543455,1,0,0,0,0,1,0,0,0,1
0.0,2.3264969130403585,2.7733384411303272,1760.045,0.6070000000000001,2900.0,1900.0,650.0,1900.0,0.6779999999999999,0.6,0.6931471805599453,1.916922612182061,1,0,0,1,0,0,0,0,0,1
0.5503732065684901,2.3148100626166146,4.206094621201595,1944.7129,0.6706000000000001,2900.0,1900.0,650.0,1900.0,0.838,-6.7,0.4054651081081644,1.3609765531356006,1,0,0,0,0,1,0,0,0,1
