,dam_nm,obsr_de,rain_qy,inflow_qy,tot_dcwtr_qy,rsvwt_qy,dam_rsvwt_rt,valid_rsvwt_cpcty_qy,region_nm,avg_temp,avg_wind(m/s),avg_hmdty(%)
0,충주,2019-01-01,0.0,3056918.4,9040636.8,2147.765,78.1,1789,충주,-4.2,1.7,60.3
1,충주,2019-01-02,0.0,2209852.8000000003,9036748.8,2140.938,77.9,1789,충주,-6.6,1.1,57.9
2,충주,2019-01-03,0.0,1373932.8,9039427.200000001,2133.272,77.6,1789,충주,-6.5,0.8,54.9
3,충주,2019-01-04,0.0,2237846.4,9038476.799999999,2126.472,77.3,1789,충주,-4.1,0.6,58.3
4,충주,2019-01-05,0.0,2248300.8,9036576.0,2119.683,77.1,1789,충주,-2.8,1.1,52.1
5,충주,2019-01-06,0.0,2260569.6,9036489.6,2112.907,76.8,1789,충주,-4.9,0.9,51.8
6,충주,2019-01-07,0.0,584150.4,9036835.200000001,2104.455,76.5,1789,충주,-4.4,1.0,62.8
7,충주,2019-01-08,0.0,2290636.8,9038995.2,2097.706,76.3,1789,충주,-4.1,2.1,50.9
8,충주,2019-01-09,0.0,2302560.0,9038649.6,2090.97,76.0,1789,충주,-6.7,0.9,48.3
9,충주,2019-01-10,0.0,1473724.7999999998,9037180.799999999,2083.407,75.8,1789,충주,-2.4,1.1,56.4
10,충주,2019-01-11,0.0,3164832.0,9036835.200000001,2077.535,75.6,1789,충주,0.8,0.9,63.3
11,충주,2019-01-12,0.4283,1498262.4000000001,9034329.6,2069.999,75.3,1789,충주,1.8,0.8,61.8
12,충주,2019-01-13,0.0,2349475.2,9035280.0,2063.313,75.0,1789,충주,-1.6,0.8,70.9
13,충주,2019-01-14,0.0,2364422.4,9038044.8,2056.64,74.8,1789,충주,-2.7,0.7,77.3
14,충주,2019-01-15,0.0,1544659.2,9037958.4,2049.146,74.5,1789,충주,-1.4,2.4,65.9
15,충주,2019-01-16,0.0,715824.0,9023702.4,2040.838,74.2,1789,충주,-5.8,1.6,51.0
16,충주,2019-01-17,0.0,1577836.8,9038822.4,2033.377,73.9,1789,충주,-1.4,1.7,50.8
17,충주,2019-01-18,0.0,1594080.0,9039772.799999999,2025.932,73.7,1789,충주,-2.3,1.0,57.3
18,충주,2019-01-19,0.0,1604188.8,9034588.799999999,2018.501,73.4,1789,충주,0.1,0.8,63.3
19,충주,2019-01-20,0.0,1618963.2,9034156.799999999,2011.086,73.1,1789,충주,-0.5,2.7,45.6
20,충주,2019-01-21,0.0,1642377.6,9042278.4,2003.686,72.9,1789,충주,-2.1,1.5,54.3
21,충주,2019-01-22,0.0,2467152.0,9032083.2,1997.121,72.6,1789,충주,-0.2,1.2,65.0
22,충주,2019-01-23,0.0,1667779.2000000002,9038822.4,1989.75,72.4,1789,충주,-0.1,1.6,59.8
23,충주,2019-01-24,0.0,1672531.2,9028540.8,1982.394,72.1,1789,충주,-2.4,1.0,45.6
24,충주,2019-01-25,0.0,881107.2000000001,9036662.4,1974.238,71.8,1789,충주,-3.1,1.9,44.6
25,충주,2019-01-26,0.0,1711670.4,9035712.0,1966.914,71.5,1789,충주,-5.0,1.6,43.3
26,충주,2019-01-27,0.0,918432.0000000001,9038476.799999999,1958.794,71.2,1789,충주,-3.6,0.8,55.1
27,충주,2019-01-28,0.1169,2548886.4,9031478.4,1952.312,71.0,1789,충주,0.2,2.4,55.5
28,충주,2019-01-29,0.0,1754092.8,9032774.4,1945.033,70.7,1789,충주,-2.6,1.0,50.1
29,충주,2019-01-30,0.0,163382.4,9038995.2,1936.157,70.4,1789,충주,0.0,0.9,51.9
30,충주,2019-01-31,0.0242,1784332.8,9029491.2,1928.912,70.1,1789,충주,-0.8,1.7,49.5
31,충주,2019-02-01,0.0178,1001894.4,9034329.6,1920.88,69.9,1789,충주,-4.0,1.5,52.4
32,충주,2019-02-02,0,1823040.0000000002,9036316.8,1913.667,69.6,1789,충주,-1.1,0.8,66.9
33,충주,2019-02-03,19.4906,2635545.6,9034761.6,1907.267,69.4,1789,충주,3.0,1.3,93.8
34,충주,2019-02-04,0,3449519.9999999995,9039081.6,1901.678,69.2,1789,충주,0.4,2.1,50.8
35,충주,2019-02-05,0,2660169.6,9037094.4,1895.301,68.9,1789,충주,0.6,0.8,58.0
36,충주,2019-02-06,0,2670364.8,9035366.399999999,1888.936,68.7,1789,충주,3.4,0.9,66.0
37,충주,2019-02-07,1.2584,1098144.0,9037699.2,1880.996,68.4,1789,충주,1.1,2.9,48.1
38,충주,2019-02-08,0,1908748.7999999998,9038476.799999999,1873.867,68.1,1789,충주,-4.2,1.2,36.9
39,충주,2019-02-09,0,343094.4,9036748.8,1865.173,67.8,1789,충주,-3.7,2.3,32.9
40,충주,2019-02-10,0,3517689.6,9038390.4,1859.652,67.6,1789,충주,-3.8,1.1,41.9
41,충주,2019-02-11,0,1168300.8,9039168.0,1851.781,67.3,1789,충주,-2.5,2.1,38.1
42,충주,2019-02-12,0,1971043.2,9038995.2,1844.713,67.1,1789,충주,-1.6,1.0,50.4
43,충주,2019-02-13,0,1201219.2,9036835.200000001,1836.878,66.8,1789,충주,-2.1,1.1,41.8
44,충주,2019-02-14,0.0257,2003184.0,9039340.8,1829.842,66.5,1789,충주,-0.6,0.8,54.6
45,충주,2019-02-15,0,458265.60000000003,9037612.8,1821.262,66.2,1789,충주,0.5,1.4,64.8
46,충주,2019-02-16,0.0318,1258416.0,9038390.4,1813.482,65.9,1789,충주,-2.1,2.0,61.4
47,충주,2019-02-17,0,500601.6,9037094.4,1804.946,65.6,1789,충주,-2.4,1.1,54.6
48,충주,2019-02-18,0,2071180.8,9038822.4,1797.978,65.4,1789,충주,-0.3,0.6,55.5
49,충주,2019-02-19,9.0627,2088979.2000000002,9041587.2,1791.026,65.1,1789,충주,0.8,0.8,90.8
50,충주,2019-02-20,0.1394,1331164.8,9038649.6,1783.318,64.9,1789,충주,1.8,1.8,72.9
51,충주,2019-02-21,0.1251,1352592.0,9041414.4,1775.629,64.6,1789,충주,0.4,0.7,76.4
52,충주,2019-02-22,0,599356.8,9035625.6,1767.193,64.3,1789,충주,1.0,0.7,73.0
53,충주,2019-02-23,0,2154211.2,9039772.799999999,1760.307,64.0,1789,충주,4.1,1.1,62.8
54,충주,2019-02-24,0,1403308.8,9036230.4,1752.674,63.7,1789,충주,4.4,1.1,62.4
55,충주,2019-02-25,0,2941833.6,9034761.6,1746.581,63.5,1789,충주,4.1,1.0,60.1
56,충주,2019-02-26,0,680659.2,9038908.8,1738.223,63.2,1789,충주,3.2,0.8,55.4
57,충주,2019-02-27,0,1458518.4,9037267.2,1730.644,62.9,1789,충주,6.5,0.9,62.5
58,충주,2019-02-28,0,725155.2000000001,9040204.8,1722.329,62.6,1789,충주,4.5,1.0,64.5
59,충주,2019-03-01,0.0,1841616.0,9381052.8,1714.79,62.4,1789,충주,4.3,1.0,57.4
60,충주,2019-03-02,0.0,2612563.2,9382003.2,1708.021,62.1,1789,충주,5.2,0.8,55.9
61,충주,2019-03-03,0.0,383270.4,9385545.6,1699.018,61.8,1789,충주,6.6,0.7,51.4
62,충주,2019-03-04,0.0,1900108.8,9381312.0,1691.537,61.5,1789,충주,8.0,0.9,52.9
63,충주,2019-03-05,0.0,1175558.4,9383040.0,1683.33,61.2,1789,충주,7.0,0.9,60.9
64,충주,2019-03-06,0.2303,1939161.5999999999,9380707.2,1675.888,60.9,1789,충주,7.5,1.0,59.3
65,충주,2019-03-07,1.8386,1219363.2,9383212.8,1667.724,60.6,1789,충주,5.7,1.1,66.5
66,충주,2019-03-08,0.0,1242604.8,9383558.4,1659.583,60.4,1789,충주,4.7,1.0,54.5
67,충주,2019-03-09,0.0,2001888.0000000002,9382867.2,1652.202,60.1,1789,충주,5.3,0.8,49.6
68,충주,2019-03-10,0.4586,545875.2,9377942.4,1643.37,59.8,1789,충주,7.0,1.2,51.1
69,충주,2019-03-11,0.0,2047248.0,9386323.200000001,1636.031,59.5,1789,충주,4.9,1.2,71.0
70,충주,2019-03-12,2.5269,2063318.4,9383299.2,1628.711,59.2,1789,충주,3.9,2.4,70.8
71,충주,2019-03-13,0.1849,626313.6,9385027.200000001,1619.952,58.9,1789,충주,1.6,2.7,45.9
72,충주,2019-03-14,0.0,652406.4,9383558.4,1611.221,58.6,1789,충주,3.8,1.4,47.5
73,충주,2019-03-15,9.1982,3581020.8000000003,9386409.6,1605.416,58.4,1789,충주,4.4,1.4,73.1
74,충주,2019-03-16,1.7269,1423699.2000000002,9385977.6,1597.454,58.1,1789,충주,4.6,1.1,69.4
75,충주,2019-03-17,0.0,2885673.6,9382867.2,1590.956,57.9,1789,충주,4.7,1.4,60.3
76,충주,2019-03-18,0.0,744336.0,9382867.2,1582.318,57.5,1789,충주,5.3,1.0,51.1
77,충주,2019-03-19,0.0,2205014.4,9382435.200000001,1575.14,57.3,1789,충주,8.9,0.9,51.9
78,충주,2019-03-20,15.9887,2225232.0,9383212.8,1567.982,57.0,1789,충주,9.7,1.2,73.9
79,충주,2019-03-21,5.5655,2956348.8,9381916.8,1561.557,56.8,1789,충주,7.9,2.9,81.5
80,충주,2019-03-22,0.0,5820940.8,9383817.6,1557.994,56.7,1789,충주,4.0,2.6,53.9
81,충주,2019-03-23,2.2372,10093593.6,9381398.4,1558.706,56.7,1789,충주,1.1,1.2,71.6
82,충주,2019-03-24,0.1213,8669116.8,9381312.0,1557.994,56.7,1789,충주,3.5,1.9,55.6
83,충주,2019-03-25,0.0123,7246022.4,9381398.4,1555.859,56.6,1789,충주,5.5,1.3,64.9
84,충주,2019-03-26,0.0229,5828803.199999999,9383904.0,1552.303,56.5,1789,충주,8.7,1.3,53.4
85,충주,2019-03-27,0.0,4415904.0,9384768.0,1547.335,56.3,1789,충주,13.1,2.7,52.4
86,충주,2019-03-28,0.0,3716236.8,9383126.4,1541.668,56.1,1789,충주,11.2,1.7,49.0
87,충주,2019-03-29,0.0,3728160.0,9382521.6,1536.013,55.9,1789,충주,10.3,1.4,40.4
88,충주,2019-03-30,6.034,3740515.1999999997,9382176.0,1530.372,55.7,1789,충주,5.1,2.5,72.5
89,충주,2019-03-31,0.8117,4459017.600000001,9385113.6,1525.446,55.5,1789,충주,3.6,3.2,60.0
90,충주,2019-04-01,0.1128,938304.0,20545401.6,1505.838,54.8,1789,충주,3.2,2.0,48.8
91,충주,2019-04-02,0.0,404524.80000000005,20546697.6,1485.696,54.0,1789,충주,5.1,1.9,45.6
92,충주,2019-04-03,0.0,2636323.2,20550672.0,1467.782,53.4,1789,충주,5.9,1.8,43.3
93,충주,2019-04-04,0.0,1407715.2,20546265.6,1448.643,52.7,1789,충주,7.9,1.7,39.3
94,충주,2019-04-05,0.0,220924.8,20547820.8,1428.317,51.9,1789,충주,9.8,2.1,40.0
95,충주,2019-04-06,2.1992,1740268.8,20543587.2,1409.513,51.3,1789,충주,9.3,1.0,40.1
96,충주,2019-04-07,0.4375,584150.4,20547993.6,1389.549,50.5,1789,충주,12.8,0.9,38.9
97,충주,2019-04-08,0.0,116985.6,20545660.8,1369.121,49.8,1789,충주,11.2,2.0,33.5
98,충주,2019-04-09,19.276,2922652.8,20547302.4,1351.496,49.2,1789,충주,9.2,3.6,45.8
99,충주,2019-04-10,9.5241,3721420.8000000003,20543673.6,1334.674,48.5,1789,충주,6.9,1.5,75.1
100,충주,2019-04-11,0.0,5149785.6,20546265.6,1319.277,48.0,1789,충주,8.7,1.2,68.5
101,충주,2019-04-12,0.0,7733750.399999999,20466604.8,1306.544,47.5,1789,충주,10.6,1.4,47.9
102,충주,2019-04-13,0.0,7273843.2,20546956.8,1293.271,47.0,1789,충주,10.6,1.3,44.3
103,충주,2019-04-14,0.8932,7375449.600000001,20548857.6,1280.098,46.6,1789,충주,8.1,1.8,62.9
104,충주,2019-04-15,0.0407,7402665.600000001,15507244.8,1271.993,46.3,1789,충주,9.5,1.7,45.9
105,충주,2019-04-16,0.0,9936604.8,15524784.0,1266.405,46.1,1789,충주,12.4,1.1,40.5
106,충주,2019-04-17,0.0,6877612.800000001,15533164.8,1257.75,45.7,1789,충주,14.8,1.2,42.5
107,충주,2019-04-18,0.0,6921417.6,15531523.200000001,1249.139,45.4,1789,충주,14.2,1.8,63.4
108,충주,2019-04-19,0.0178,6361459.2,15535756.8,1239.965,45.1,1789,충주,12.0,2.1,67.3
109,충주,2019-04-20,0.0,6085843.2,16419369.6,1229.632,44.7,1789,충주,14.3,1.4,60.1
110,충주,2019-04-21,0.0,4347993.6,16417209.600000001,1217.562,44.3,1789,충주,16.2,1.5,70.1
111,충주,2019-04-22,0.0,4353264.0,16326662.4,1205.589,43.8,1789,충주,19.1,1.4,54.9
112,충주,2019-04-23,0.3334,4537728.0,16414358.4,1193.712,43.4,1789,충주,18.7,1.4,60.9
113,충주,2019-04-24,11.419,5225385.6,16417641.6,1182.52,43.0,1789,충주,18.2,0.8,81.9
114,충주,2019-04-25,6.4615,4151174.4,16417900.799999999,1170.253,42.6,1789,충주,14.1,2.8,77.9
115,충주,2019-04-26,8.146,5992617.6,16419369.6,1159.827,42.2,1789,충주,8.9,1.3,87.8
116,충주,2019-04-27,0.0664,8527680.0,14859504.000000002,1153.495,42.0,1789,충주,10.7,1.1,64.0
117,충주,2019-04-28,0.0,6273504.0,14858380.8,1144.91,41.6,1789,충주,11.3,0.7,69.9
118,충주,2019-04-29,1.3449,9169891.2,14861232.0,1139.219,41.4,1789,충주,11.8,0.8,77.4
119,충주,2019-04-30,0.0,5245344.0,14861664.0,1129.602,41.1,1789,충주,15.8,1.2,70.4
120,충주,2019-05-01,0.0,6177772.8,6741100.800000001,1129.039,41.1,1789,충주,14.8,1.6,62.3
121,충주,2019-05-02,0.0,8435059.2,6744211.2,1130.73,41.1,1789,충주,15.2,1.8,49.9
122,충주,2019-05-03,0.0,5045328.0,6736176.0,1129.039,41.1,1789,충주,16.2,1.3,48.1
123,충주,2019-05-04,0.0,6741964.8,6741964.8,1129.039,41.1,1789,충주,17.3,1.0,54.5
124,충주,2019-05-05,0.0417,2773871.9999999995,6738595.199999999,1125.074,40.9,1789,충주,17.7,1.5,44.0
125,충주,2019-05-06,0.0,5057337.6,6741532.8,1123.39,40.9,1789,충주,13.7,2.0,41.6
126,충주,2019-05-07,0.0,4497379.2,6740409.6,1121.147,40.8,1789,충주,13.2,1.7,45.0
127,충주,2019-05-08,0.0321,2820614.4,6738854.399999999,1117.229,40.6,1789,충주,15.0,1.9,43.6
128,충주,2019-05-09,0.0,3948480.0000000005,6741705.6,1114.435,40.5,1789,충주,15.6,1.8,43.8
129,충주,2019-05-10,0.0417,2836425.6,6739200.0,1110.533,40.4,1789,충주,16.8,1.0,48.3
130,충주,2019-05-11,0.5955,2843251.2,6737039.999999999,1106.639,40.2,1789,충주,19.2,1.0,56.5
131,충주,2019-05-12,0.7902,2854137.6,6738940.8,1102.754,40.1,1789,충주,20.0,1.5,46.6
132,충주,2019-05-13,0.0417,2310076.8,6738854.399999999,1098.325,39.9,1789,충주,19.1,1.2,45.1
133,충주,2019-05-14,0.0,1774569.6,6743001.6,1093.357,39.8,1789,충주,18.9,1.3,57.3
134,충주,2019-05-15,0.0,2196028.8000000003,6050160.000000001,1089.503,39.6,1789,충주,19.7,1.2,59.5
135,충주,2019-05-16,0.0,2201644.8,6046790.4,1085.657,39.5,1789,충주,21.4,1.1,55.3
136,충주,2019-05-17,0.0,2208729.6,6044976.0,1081.821,39.3,1789,충주,22.3,1.4,53.5
137,충주,2019-05-18,1.6098,2766614.4,6047740.8,1078.54,39.2,1789,충주,20.0,2.8,64.4
138,충주,2019-05-19,1.9325,1682812.8,6047481.6,1074.175,39.1,1789,충주,21.0,1.7,71.9
139,충주,2019-05-20,2.7368,2239833.6,6049382.4,1070.366,38.9,1789,충주,16.1,2.9,59.0
140,충주,2019-05-21,0.0,1706918.4,6049814.4,1066.023,38.8,1789,충주,16.1,2.6,51.9
141,충주,2019-05-22,0.0,1177200.0,6049123.2,1061.151,38.6,1789,충주,18.0,2.1,47.8
142,충주,2019-05-23,0.0,1191715.2,6049036.8,1056.294,38.4,1789,충주,19.6,1.5,51.9
143,충주,2019-05-24,0.0,1741651.2000000002,6046963.2,1051.988,38.3,1789,충주,22.7,1.2,57.0
144,충주,2019-05-25,0.0,1753142.4000000001,6046963.2,1047.694,38.1,1789,충주,22.5,1.2,53.1
145,충주,2019-05-26,0.0,697161.6000000001,6048259.2,1042.343,37.9,1789,충주,23.3,1.3,47.5
146,충주,2019-05-27,13.5285,2312755.2,6047827.2,1038.608,37.8,1789,충주,18.6,2.7,80.4
147,충주,2019-05-28,0.0,1794873.6,6052838.399999999,1034.35,37.6,1789,충주,16.7,1.8,55.6
148,충주,2019-05-29,0.0,1803081.6,6049555.2,1030.104,37.5,1789,충주,18.6,2.1,48.8
149,충주,2019-05-30,0.0,1281312.0,6044889.6,1025.34,37.3,1789,충주,19.2,1.9,53.0
150,충주,2019-05-31,0.1194,1825372.7999999998,6047568.0,1021.118,37.1,1789,충주,18.6,1.9,56.6
151,충주,2019-06-01,0.0,1645315.2,5856105.6,1016.907,37.0,1789,충주,17.8,1.4,65.1
152,충주,2019-06-02,0.0417,1153180.8,5876755.2,1012.184,36.8,1789,충주,20.6,1.3,56.0
153,충주,2019-06-03,0.0,1165622.4,5874768.0,1007.475,36.6,1789,충주,21.5,1.1,54.1
154,충주,2019-06-04,0.0,1699228.8,5873126.4,1003.301,36.5,1789,충주,23.3,1.5,58.4
155,충주,2019-06-05,0.0,675302.4,5876755.2,998.099,36.3,1789,충주,23.4,1.2,64.6
156,충주,2019-06-06,16.3616,2761948.8,5874336.0,994.987,36.2,1789,충주,22.0,1.3,75.0
157,충주,2019-06-07,29.0463,3806524.8000000003,5877878.4,992.916,36.1,1789,충주,19.0,2.1,83.1
158,충주,2019-06-08,0.0,2774649.5999999996,5876409.6,989.814,36.0,1789,충주,21.1,1.1,69.1
159,충주,2019-06-09,3.6177,5876928.0,5876928.0,989.814,36.0,1789,충주,21.9,1.5,64.3
160,충주,2019-06-10,0.5414,5400950.4,5917276.8,989.297,36.0,1789,충주,18.9,1.7,64.3
161,충주,2019-06-11,0.0996,4326825.6,5874854.399999999,987.749,35.9,1789,충주,19.1,1.3,60.0
162,충주,2019-06-12,0.0242,3299788.8,5876236.8,985.173,35.8,1789,충주,20.4,1.3,66.4
163,충주,2019-06-13,0.0,3302121.6,5874163.2,982.601,35.7,1789,충주,22.4,1.2,64.5
164,충주,2019-06-14,1.0565,2280787.2,5874336.0,979.007,35.6,1789,충주,20.8,1.0,69.9
165,충주,2019-06-15,19.1137,2802124.8000000003,5875459.2,975.934,35.5,1789,충주,20.3,1.8,74.5
166,충주,2019-06-16,0.8217,3830457.6,5875804.800000001,973.889,35.4,1789,충주,20.8,1.0,67.5
167,충주,2019-06-17,0.0,4344019.2,5876236.8,972.356,35.4,1789,충주,22.0,1.6,63.6
168,충주,2019-06-18,4.2721,5875286.4,5875286.4,972.356,35.4,1789,충주,20.2,1.2,80.4
169,충주,2019-06-19,0.2215,4854384.0,5874940.8,971.336,35.3,1789,충주,21.4,0.8,80.9
170,충주,2019-06-20,0.0,3835036.8,5874076.8,969.297,35.3,1789,충주,22.6,1.2,70.9
171,충주,2019-06-21,1.2771,3333139.2,5878051.2,966.752,35.2,1789,충주,23.2,1.6,64.5
172,충주,2019-06-22,0.0357,2828822.4,5876928.0,963.704,35.0,1789,충주,23.0,2.2,52.1
173,충주,2019-06-23,0.0578,2836771.1999999997,5878656.000000001,960.662,34.9,1789,충주,21.5,1.4,59.6
174,충주,2019-06-24,0.0436,2335651.2,5876582.4,957.121,34.8,1789,충주,23.2,1.3,60.4
175,충주,2019-06-25,0.0,2342822.4,5875200.0,953.588,34.7,1789,충주,24.6,1.2,56.4
176,충주,2019-06-26,3.2356,2347488.0,5871398.4,950.065,34.6,1789,충주,21.9,1.3,77.3
177,충주,2019-06-27,2.2898,1859846.4,5876755.2,946.048,34.4,1789,충주,24.1,0.9,81.0
178,충주,2019-06-28,1.2752,1871251.2000000002,5877100.800000001,942.042,34.3,1789,충주,25.0,1.1,80.0
179,충주,2019-06-29,3.6214,2879193.5999999996,5876323.2,939.045,34.2,1789,충주,21.8,1.0,87.3
180,충주,2019-06-30,0.9269,2387577.6,5876323.2,935.556,34.0,1789,충주,23.8,1.4,79.0
181,충주,2019-07-01,0.0496,1901059.2,5877878.4,931.579,33.9,1789,충주,23.8,1.8,69.3
182,충주,2019-07-02,0.0,1907366.4000000001,5873212.800000001,927.613,33.7,1789,충주,22.4,1.3,67.9
183,충주,2019-07-03,4.6006,1429315.2,5877705.6,923.165,33.6,1789,충주,23.1,1.1,68.0
184,충주,2019-07-04,0.0377,1930521.6,5872953.600000001,919.222,33.4,1789,충주,24.7,1.3,62.4
185,충주,2019-07-05,0.3793,1455062.4000000001,5877187.199999999,914.8,33.3,1789,충주,26.0,1.3,53.9
186,충주,2019-07-06,0.0,1465776.0,5874076.8,910.392,33.1,1789,충주,26.5,2.3,52.5
187,충주,2019-07-07,0.1758,993081.6,5875027.2,905.51,32.9,1789,충주,24.5,2.2,54.8
188,충주,2019-07-08,0.402,1499558.4000000001,5878742.399999999,901.131,32.8,1789,충주,23.0,2.2,58.8
189,충주,2019-07-09,0.0729,5392656.0,5878396.800000001,900.645,32.8,1789,충주,22.9,1.9,60.4
190,충주,2019-07-10,10.8051,11716444.8,5876496.0,906.485,33.0,1789,충주,21.2,2.3,73.3
191,충주,2019-07-11,14.1268,4900780.8,5875804.800000001,905.51,32.9,1789,충주,21.3,0.9,89.9
192,충주,2019-07-12,0.9378,523065.60000000003,5873472.0,900.16,32.7,1789,충주,22.6,1.8,77.9
193,충주,2019-07-13,0.7563,927417.6,4321555.2,896.766,32.6,1789,충주,23.6,0.9,75.6
194,충주,2019-07-14,6.3989,1899504.0,4318790.399999999,894.346,32.5,1789,충주,24.5,1.5,75.9
195,충주,2019-07-15,6.935,5287680.0,4320518.4,895.313,32.6,1789,충주,23.0,1.1,88.3
196,충주,2019-07-16,3.6599,4320172.8,4320172.8,895.313,32.6,1789,충주,24.5,1.0,77.0
197,충주,2019-07-17,0.9114,4321209.600000001,4321209.600000001,895.313,32.6,1789,충주,25.3,1.4,72.3
198,충주,2019-07-18,1.1717,4802716.800000001,4318876.8,895.797,32.6,1789,충주,25.0,1.2,76.5
199,충주,2019-07-19,3.5872,4322851.2,4322851.2,895.797,32.6,1789,충주,26.6,1.7,73.8
200,충주,2019-07-20,15.2643,4804272.0,4320259.2,896.281,32.6,1789,충주,25.6,3.7,80.9
201,충주,2019-07-21,28.3391,20880460.8,4322419.2,912.839,33.2,1789,충주,24.5,1.6,90.4
202,충주,2019-07-22,0.7123,23570265.599999998,4333996.8,932.076,33.9,1789,충주,26.4,1.0,82.4
203,충주,2019-07-23,0.0,17291404.8,4321900.8,945.045,34.4,1789,충주,27.9,0.9,78.4
204,충주,2019-07-24,0.1179,13366166.399999999,4318790.399999999,954.093,34.7,1789,충주,26.4,0.7,84.1
205,충주,2019-07-25,16.4507,13400553.6,3281904.0,964.211,35.1,1789,충주,25.5,0.7,93.5
206,충주,2019-07-26,25.3481,13982544.0,3282854.4000000004,974.911,35.5,1789,충주,25.7,0.6,93.1
207,충주,2019-07-27,4.4962,23361782.400000002,3285878.4,994.987,36.2,1789,충주,27.6,0.7,85.3
208,충주,2019-07-28,21.6132,33109775.999999996,3284841.5999999996,1024.812,37.3,1789,충주,26.0,0.7,91.6
209,충주,2019-07-29,0.1575,32612371.200000003,3284668.8000000003,1054.14,38.3,1789,충주,27.3,1.2,79.0
210,충주,2019-07-30,0.0,28222732.799999997,3275856.0,1079.086,39.2,1789,충주,28.1,1.3,77.0
211,충주,2019-07-31,2.3073,18659721.599999998,3286656.0,1094.46,39.8,1789,충주,28.7,1.8,73.3
212,충주,2019-08-01,1.7921,13797648.0,3284409.6,1104.973,40.2,1789,충주,28.2,1.1,78.4
213,충주,2019-08-02,0.1722,13871692.799999999,3292271.9999999995,1115.552,40.6,1789,충주,28.5,1.0,75.3
214,충주,2019-08-03,3.0649,12805430.4,3283372.8000000003,1125.074,40.9,1789,충주,28.6,0.7,78.1
215,충주,2019-08-04,0.4373,9502790.4,3283113.6,1131.294,41.1,1789,충주,28.7,0.9,77.1
216,충주,2019-08-05,1.979,7817385.6,3295123.1999999997,1135.816,41.3,1789,충주,30.2,0.9,72.3
217,충주,2019-08-06,5.0211,7820409.6,3281644.8,1140.355,41.5,1789,충주,28.8,1.9,68.1
218,충주,2019-08-07,56.8893,15849129.6,3283200.0,1152.921,41.9,1789,충주,26.1,1.4,88.0
219,충주,2019-08-08,3.7225,61926595.2,3283718.4,1211.564,44.1,1789,충주,26.8,0.9,87.3
220,충주,2019-08-09,0.4828,40245120.0,3282595.2,1248.526,45.4,1789,충주,28.2,1.1,77.5
221,충주,2019-08-10,0.0,27372124.8,3282940.8,1272.615,46.3,1789,충주,29.4,1.9,68.5
222,충주,2019-08-11,0.0242,18908467.200000003,3282768.0,1288.241,46.9,1789,충주,29.3,3.4,62.5
223,충주,2019-08-12,0.0477,13322966.399999999,4510512.0,1297.054,47.2,1789,충주,29.6,2.4,67.9
224,충주,2019-08-13,0.1304,11465539.200000001,4510512.0,1304.009,47.4,1789,충주,29.9,1.4,67.4
225,충주,2019-08-14,0.0853,8949398.4,4509302.4,1308.449,47.6,1789,충주,29.3,1.7,68.0
226,충주,2019-08-15,28.7822,8323603.199999999,4509129.6,1312.263,47.7,1789,충주,24.6,1.1,89.9
227,충주,2019-08-16,3.0761,31435603.200000003,4510512.0,1339.188,48.7,1789,충주,25.3,1.5,84.0
228,충주,2019-08-17,6.0488,39694147.2,4509561.600000001,1374.373,50.0,1789,충주,24.9,1.6,80.8
229,충주,2019-08-18,0.0,20348755.2,4509907.2,1390.212,50.6,1789,충주,23.6,0.9,79.4
230,충주,2019-08-19,0.0,15092784.0,4465584.0,1400.839,50.9,1789,충주,24.5,0.8,77.3
231,충주,2019-08-20,0.0,11145513.6,4476124.8,1407.508,51.2,1789,충주,25.7,1.6,69.8
232,충주,2019-08-21,0.0659,8477654.4,4465929.6,1411.52,51.3,1789,충주,26.0,1.1,74.5
233,충주,2019-08-22,1.6239,7818508.800000001,4469644.8,1414.869,51.5,1789,충주,25.6,1.2,78.4
234,충주,2019-08-23,0.0,6478185.6,4466361.600000001,1416.881,51.5,1789,충주,24.2,1.6,69.3
235,충주,2019-08-24,0.0,5806166.399999999,4463942.399999999,1418.223,51.6,1789,충주,21.5,0.7,82.8
236,충주,2019-08-25,0.0,4464288.0,4464288.0,1418.223,51.6,1789,충주,23.3,1.1,73.6
237,충주,2019-08-26,0.0,4748803.2,5420044.8,1417.552,51.6,1789,충주,24.2,1.1,70.5
238,충주,2019-08-27,4.0973,4060195.2,5402073.6,1416.21,51.5,1789,충주,22.7,1.0,83.9
239,충주,2019-08-28,0.6279,4066416.0,5407430.399999999,1414.869,51.5,1789,충주,23.7,1.0,83.8
240,충주,2019-08-29,4.4955,4069958.4000000004,5410108.8,1413.529,51.4,1789,충주,21.6,0.9,86.1
241,충주,2019-08-30,0.1667,3399235.2,5407948.8,1411.52,51.3,1789,충주,21.6,1.6,76.5
242,충주,2019-08-31,0.0,3399840.0,5406652.8,1409.513,51.3,1789,충주,21.9,1.1,75.4
243,충주,2019-09-01,0.0489,2694124.8,6702047.999999999,1405.505,51.1,1789,충주,21.9,0.7,82.3
244,충주,2019-09-02,0.2322,2966457.6,6300633.600000001,1402.171,51.0,1789,충주,22.2,0.8,82.5
245,충주,2019-09-03,9.0936,2689804.8000000003,6018710.4,1398.842,50.9,1789,충주,21.7,1.4,90.0
